season,round,id,abbr,type,totalPoints,nnTotalPoints
2025,23,FER,FER,constructor,22,25
2025,23,HAA,HAA,constructor,-5,15
2025,23,KCK,KCK,constructor,4,24
2025,23,MCL,MCL,constructor,96,99
2025,23,MER,MER,constructor,57,59
2025,23,RED,RED,constructor,67,67
2025,23,VRB,VRB,constructor,22,31
2025,23,WIL,WIL,constructor,39,39
2025,24,ALP,ALP,constructor,4,5
2025,24,AST,AST,constructor,47,47
2025,24,FER,FER,constructor,83,83
2025,24,HAA,HAA,constructor,34,34
2025,24,KCK,KCK,constructor,40,40
2025,24,MCL,MCL,constructor,77,77
2025,24,MER,MER,constructor,35,37
2025,24,RED,RED,constructor,52,56
2025,24,VRB,VRB,constructor,6,19
2025,24,WIL,WIL,constructor,24,24
