season,round,id,abbr,type,totalPoints,nnTotalPoints
2023,14,ALF_BOT,BOT,driver,14,14
2023,14,ALF_ZHO,ZHO,driver,-9,0
2023,14,ALP_GAS,GAS,driver,39,39
2023,14,ALP_OCO,OCO,driver,26,26
2023,14,ALT_DEV,DEV,driver,0,0
2023,14,ALT_LAW,LAW,driver,19,19
2023,14,ALT_RIC,RIC,driver,0,0
2023,14,ALT_TSU,TSU,driver,16,16
2023,14,AST_ALO,ALO,driver,62,62
2023,14,AST_STR,STR,driver,10,10
2023,14,FER_LEC,LEC,driver,-7,0
2023,14,FER_SAI,SAI,driver,31,31
2023,14,HAA_HUL,HUL,driver,11,11
2023,14,HAA_MAG,MAG,driver,14,14
2023,14,MCL_NOR,NOR,driver,25,25
2023,14,MCL_PIA,PIA,driver,18,18
2023,14,MER_HAM,HAM,driver,29,29
2023,14,MER_RUS,RUS,driver,6,6
2023,14,RED_PER,PER,driver,30,30
2023,14,RED_VER,VER,driver,46,46
2023,14,WIL_ALB,ALB,driver,17,17
2023,14,WIL_SAR,SAR,driver,-18,0
2023,15,ALF_BOT,BOT,driver,8,8
2023,15,ALF_ZHO,ZHO,driver,3,3
2023,15,ALP_GAS,GAS,driver,3,3
2023,15,ALP_OCO,OCO,driver,-18,0
2023,15,ALT_DEV,DEV,driver,0,0
2023,15,ALT_LAW,LAW,driver,5,5
2023,15,ALT_RIC,RIC,driver,0,0
2023,15,ALT_TSU,TSU,driver,-20,0
2023,15,AST_ALO,ALO,driver,5,5
2023,15,AST_STR,STR,driver,7,7
2023,15,FER_LEC,LEC,driver,24,24
2023,15,FER_SAI,SAI,driver,38,38
2023,15,HAA_HUL,HUL,driver,-2,0
2023,15,HAA_MAG,MAG,driver,1,1
2023,15,MCL_NOR,NOR,driver,9,9
2023,15,MCL_PIA,PIA,driver,15,15
2023,15,MER_HAM,HAM,driver,17,17
2023,15,MER_RUS,RUS,driver,17,17
2023,15,RED_PER,PER,driver,30,30
2023,15,RED_VER,VER,driver,38,38
2023,15,WIL_ALB,ALB,driver,12,12
2023,15,WIL_SAR,SAR,driver,3,3
2023,16,ALF_BOT,BOT,driver,-18,0
2023,16,ALF_ZHO,ZHO,driver,11,11
2023,16,ALP_GAS,GAS,driver,21,21
2023,16,ALP_OCO,OCO,driver,-13,0
2023,16,ALT_DEV,DEV,driver,0,0
2023,16,ALT_LAW,LAW,driver,8,8
2023,16,ALT_RIC,RIC,driver,0,0
2023,16,ALT_TSU,TSU,driver,-17,0
2023,16,AST_ALO,ALO,driver,-1,0
2023,16,AST_STR,STR,driver,0,0
2023,16,FER_LEC,LEC,driver,22,22
2023,16,FER_SAI,SAI,driver,45,45
2023,16,HAA_HUL,HUL,driver,0,0
2023,16,HAA_MAG,MAG,driver,8,8
2023,16,MCL_NOR,NOR,driver,30,30
2023,16,MCL_PIA,PIA,driver,24,24
2023,16,MER_HAM,HAM,driver,39,39
2023,16,MER_RUS,RUS,driver,-2,0
2023,16,RED_PER,PER,driver,16,16
2023,16,RED_VER,VER,driver,25,25
2023,16,WIL_ALB,ALB,driver,12,12
2023,16,WIL_SAR,SAR,driver,6,6
2023,17,ALF_BOT,BOT,driver,-17,0
2023,17,ALF_ZHO,ZHO,driver,8,8
2023,17,ALP_GAS,GAS,driver,7,7
2023,17,ALP_OCO,OCO,driver,10,10
2023,17,ALT_DEV,DEV,driver,0,0
2023,17,ALT_LAW,LAW,driver,5,5
2023,17,ALT_RIC,RIC,driver,0,0
2023,17,ALT_TSU,TSU,driver,2,2
2023,17,AST_ALO,ALO,driver,16,16
2023,17,AST_STR,STR,driver,-14,0
2023,17,FER_LEC,LEC,driver,22,22
2023,17,FER_SAI,SAI,driver,18,18
2023,17,HAA_HUL,HUL,driver,10,10
2023,17,HAA_MAG,MAG,driver,4,4
2023,17,MCL_NOR,NOR,driver,31,31
2023,17,MCL_PIA,PIA,driver,35,35
2023,17,MER_HAM,HAM,driver,20,20
2023,17,MER_RUS,RUS,driver,14,14
2023,17,RED_PER,PER,driver,-11,0
2023,17,RED_VER,VER,driver,47,47
2023,17,WIL_ALB,ALB,driver,-15,0
2023,17,WIL_SAR,SAR,driver,-21,0
2023,18,ALF_BOT,BOT,driver,15,15
2023,18,ALF_ZHO,ZHO,driver,19,19
2023,18,ALP_GAS,GAS,driver,11,11
2023,18,ALP_OCO,OCO,driver,2,2
2023,18,ALT_DEV,DEV,driver,0,0
2023,18,ALT_LAW,LAW,driver,-16,0
2023,18,ALT_RIC,RIC,driver,0,0
2023,18,ALT_TSU,TSU,driver,11,11
2023,18,AST_ALO,ALO,driver,25,25
2023,18,AST_STR,STR,driver,17,17
2023,18,FER_LEC,LEC,driver,22,22
2023,18,FER_SAI,SAI,driver,-14,0
2023,18,HAA_HUL,HUL,driver,-18,0
2023,18,HAA_MAG,MAG,driver,23,23
2023,18,MCL_NOR,NOR,driver,41,41
2023,18,MCL_PIA,PIA,driver,56,56
2023,18,MER_HAM,HAM,driver,6,6
2023,18,MER_RUS,RUS,driver,37,37
2023,18,RED_PER,PER,driver,-3,0
2023,18,RED_VER,VER,driver,62,62
2023,18,WIL_ALB,ALB,driver,23,23
2023,18,WIL_SAR,SAR,driver,-34,0
2023,19,ALF_BOT,BOT,driver,10,10
2023,19,ALF_ZHO,ZHO,driver,2,2
2023,19,ALP_GAS,GAS,driver,22,22
2023,19,ALP_OCO,OCO,driver,-10,0
2023,19,ALT_DEV,DEV,driver,0,0
2023,19,ALT_LAW,LAW,driver,0,0
2023,19,ALT_RIC,RIC,driver,1,1
2023,19,ALT_TSU,TSU,driver,30,30
2023,19,AST_ALO,ALO,driver,-9,0
2023,19,AST_STR,STR,driver,10,10
2023,19,FER_LEC,LEC,driver,-10,0
2023,19,FER_SAI,SAI,driver,32,32
2023,19,HAA_HUL,HUL,driver,17,17
2023,19,HAA_MAG,MAG,driver,12,12
2023,19,MCL_NOR,NOR,driver,46,46
2023,19,MCL_PIA,PIA,driver,-20,0
2023,19,MER_HAM,HAM,driver,-4,0
2023,19,MER_RUS,RUS,driver,25,25
2023,19,RED_PER,PER,driver,32,32
2023,19,RED_VER,VER,driver,53,53
2023,19,WIL_ALB,ALB,driver,14,14
2023,19,WIL_SAR,SAR,driver,16,16
2023,20,ALF_BOT,BOT,driver,2,2
2023,20,ALF_ZHO,ZHO,driver,2,2
2023,20,ALP_GAS,GAS,driver,10,10
2023,20,ALP_OCO,OCO,driver,10,10
2023,20,ALT_DEV,DEV,driver,0,0
2023,20,ALT_LAW,LAW,driver,0,0
2023,20,ALT_RIC,RIC,driver,12,12
2023,20,ALT_TSU,TSU,driver,20,20
2023,20,AST_ALO,ALO,driver,-16,0
2023,20,AST_STR,STR,driver,8,8
2023,20,FER_LEC,LEC,driver,24,24
2023,20,FER_SAI,SAI,driver,19,19
2023,20,HAA_HUL,HUL,driver,8,8
2023,20,HAA_MAG,MAG,driver,-16,0
2023,20,MCL_NOR,NOR,driver,48,48
2023,20,MCL_PIA,PIA,driver,14,14
2023,20,MER_HAM,HAM,driver,41,41
2023,20,MER_RUS,RUS,driver,18,18
2023,20,RED_PER,PER,driver,-10,0
2023,20,RED_VER,VER,driver,42,42
2023,20,WIL_ALB,ALB,driver,13,13
2023,20,WIL_SAR,SAR,driver,6,6
2023,21,ALF_BOT,BOT,driver,-19,0
2023,21,ALF_ZHO,ZHO,driver,-11,0
2023,21,ALP_GAS,GAS,driver,24,24
2023,21,ALP_OCO,OCO,driver,17,17
2023,21,ALT_DEV,DEV,driver,0,0
2023,21,ALT_LAW,LAW,driver,0,0
2023,21,ALT_RIC,RIC,driver,10,10
2023,21,ALT_TSU,TSU,driver,22,22
2023,21,AST_ALO,ALO,driver,39,39
2023,21,AST_STR,STR,driver,28,28
2023,21,FER_LEC,LEC,driver,-3,0
2023,21,FER_SAI,SAI,driver,21,21
2023,21,HAA_HUL,HUL,driver,-1,0
2023,21,HAA_MAG,MAG,driver,-21,0
2023,21,MCL_NOR,NOR,driver,57,57
2023,21,MCL_PIA,PIA,driver,3,3
2023,21,MER_HAM,HAM,driver,13,13
2023,21,MER_RUS,RUS,driver,1,1
2023,21,RED_PER,PER,driver,37,37
2023,21,RED_VER,VER,driver,45,45
2023,21,WIL_ALB,ALB,driver,-11,0
2023,21,WIL_SAR,SAR,driver,12,12
2023,22,ALF_BOT,BOT,driver,-5,0
2023,22,ALF_ZHO,ZHO,driver,12,12
2023,22,ALP_GAS,GAS,driver,1,1
2023,22,ALP_OCO,OCO,driver,40,40
2023,22,ALT_DEV,DEV,driver,0,0
2023,22,ALT_LAW,LAW,driver,0,0
2023,22,ALT_RIC,RIC,driver,6,6
2023,22,ALT_TSU,TSU,driver,14,14
2023,22,AST_ALO,ALO,driver,12,12
2023,22,AST_STR,STR,driver,39,39
2023,22,FER_LEC,LEC,driver,41,41
2023,22,FER_SAI,SAI,driver,34,34
2023,22,HAA_HUL,HUL,driver,2,2
2023,22,HAA_MAG,MAG,driver,5,5
2023,22,MCL_NOR,NOR,driver,-14,0
2023,22,MCL_PIA,PIA,driver,39,39
2023,22,MER_HAM,HAM,driver,26,26
2023,22,MER_RUS,RUS,driver,14,14
2023,22,RED_PER,PER,driver,35,35
2023,22,RED_VER,VER,driver,44,44
2023,22,WIL_ALB,ALB,driver,0,0
2023,22,WIL_SAR,SAR,driver,-3,0
2023,23,ALF_BOT,BOT,driver,4,4
2023,23,ALF_ZHO,ZHO,driver,10,10
2023,23,ALP_GAS,GAS,driver,4,4
2023,23,ALP_OCO,OCO,driver,2,2
2023,23,ALT_DEV,DEV,driver,0,0
2023,23,ALT_LAW,LAW,driver,0,0
2023,23,ALT_RIC,RIC,driver,11,11
2023,23,ALT_TSU,TSU,driver,21,21
2023,23,AST_ALO,ALO,driver,16,16
2023,23,AST_STR,STR,driver,11,11
2023,23,FER_LEC,LEC,driver,29,29
2023,23,FER_SAI,SAI,driver,4,4
2023,23,HAA_HUL,HUL,driver,-3,0
2023,23,HAA_MAG,MAG,driver,0,0
2023,23,MCL_NOR,NOR,driver,22,22
2023,23,MCL_PIA,PIA,driver,19,19
2023,23,MER_HAM,HAM,driver,14,14
2023,23,MER_RUS,RUS,driver,32,32
2023,23,RED_PER,PER,driver,30,30
2023,23,RED_VER,VER,driver,47,47
2023,23,WIL_ALB,ALB,driver,6,6
2023,23,WIL_SAR,SAR,driver,5,5
